"Date","Price","Open","High","Low","Vol.","Change %"
"12/13/2023","10,950.00","11,200.00","11,350.00","10,850.00","1.32M","-2.23%"
"12/12/2023","11,200.00","11,050.00","11,200.00","11,000.00","606.30K","1.36%"
"12/11/2023","11,050.00","11,100.00","11,200.00","10,850.00","1.15M","-0.45%"
"12/08/2023","11,100.00","11,300.00","11,400.00","11,000.00","1.56M","-1.33%"
"12/07/2023","11,250.00","11,650.00","11,650.00","11,000.00","2.93M","-3.02%"
"12/06/2023","11,600.00","11,650.00","11,750.00","11,450.00","2.26M","0.00%"
"12/05/2023","11,600.00","11,800.00","11,800.00","11,450.00","2.16M","-0.85%"
"12/04/2023","11,700.00","11,700.00","11,850.00","11,600.00","2.19M","4.00%"
"12/01/2023","11,250.00","11,000.00","11,250.00","10,900.00","2.95M","4.65%"
"11/30/2023","10,750.00","11,100.00","11,150.00","10,750.00","1.88M","-1.83%"
"11/29/2023","10,950.00","11,100.00","11,200.00","10,900.00","1.57M","0.46%"
"11/28/2023","10,900.00","10,600.00","10,900.00","10,500.00","2.14M","3.32%"
"11/27/2023","10,550.00","10,500.00","10,900.00","10,450.00","1.38M","1.93%"
"11/24/2023","10,350.00","10,250.00","10,400.00","10,000.00","2.15M","1.97%"
"11/23/2023","10,150.00","11,100.00","11,200.00","10,150.00","2.51M","-6.88%"
"11/22/2023","10,900.00","10,250.00","10,900.00","10,150.00","3.12M","6.86%"
"11/21/2023","10,200.00","10,050.00","10,300.00","10,050.00","1.20M","1.49%"
"11/20/2023","10,050.00","9,900.00","10,250.00","9,860.00","1.54M","-0.50%"
"11/17/2023","10,100.00","10,450.00","10,500.00","9,910.00","2.33M","-1.94%"
"11/16/2023","10,300.00","10,150.00","10,500.00","10,000.00","1.28M","0.98%"
"11/15/2023","10,200.00","10,350.00","10,350.00","10,050.00","1.43M","2.00%"
"11/14/2023","10,000.00","10,100.00","10,150.00","9,910.00","1.21M","1.52%"
"11/13/2023","9,850.00","10,000.00","10,100.00","9,750.00","1.00M","-0.51%"
"11/10/2023","9,900.00","9,940.00","10,200.00","9,800.00","1.59M","-1.49%"
"11/09/2023","10,050.00","10,100.00","10,400.00","10,000.00","1.91M","0.00%"
"11/08/2023","10,050.00","9,600.00","10,050.00","9,460.00","1.47M","6.24%"
"11/07/2023","9,460.00","9,400.00","9,780.00","9,210.00","1.28M","0.64%"
"11/06/2023","9,400.00","9,500.00","9,550.00","9,320.00","719.90K","-0.53%"
"11/03/2023","9,450.00","9,640.00","9,640.00","9,270.00","1.69M","-1.05%"
"11/02/2023","9,550.00","9,300.00","9,590.00","9,100.00","1.29M","6.35%"
"11/01/2023","8,980.00","8,400.00","8,980.00","8,000.00","1.32M","6.90%"
"10/31/2023","8,400.00","8,900.00","9,100.00","8,400.00","1.74M","-6.67%"
"10/30/2023","9,000.00","9,600.00","9,600.00","9,000.00","1.65M","-6.74%"
"10/27/2023","9,650.00","9,720.00","9,910.00","9,370.00","1.84M","-2.62%"
"10/26/2023","9,910.00","10,200.00","10,300.00","9,910.00","3.19M","-6.95%"
"10/25/2023","10,650.00","10,900.00","11,100.00","10,650.00","1.37M","-2.29%"
"10/24/2023","10,900.00","11,200.00","11,200.00","10,750.00","2.09M","-2.68%"
"10/23/2023","11,200.00","11,800.00","11,800.00","11,150.00","1.43M","-3.86%"
"10/20/2023","11,650.00","11,200.00","11,650.00","10,500.00","3.15M","4.02%"
"10/19/2023","11,200.00","11,900.00","12,100.00","11,200.00","3.51M","-6.67%"
"10/18/2023","12,000.00","13,000.00","13,050.00","12,000.00","4.72M","-6.61%"
"10/17/2023","12,850.00","13,600.00","13,750.00","12,850.00","2.67M","-4.81%"
