"Date","Price","Open","High","Low","Vol.","Change %"
"04/26/2023","16,800","17,000","17,100","16,500","228.70K","-1.18%"
"04/25/2023","17,000","16,800","17,100","15,950","506.40K","0.00%"
"04/24/2023","17,000","17,100","17,150","16,700","199.70K","0.00%"
"04/21/2023","17,000","17,000","17,800","17,000","563.60K","-0.58%"
"04/20/2023","17,100","16,950","17,150","16,900","185.90K","0.29%"
"04/19/2023","17,050","16,900","17,100","16,800","259.20K","-0.29%"
"04/18/2023","17,100","17,150","17,200","16,950","146.10K","-0.29%"
"04/17/2023","17,150","17,150","17,150","16,750","249.00K","0.00%"
"04/14/2023","17,150","17,300","17,300","16,700","346.20K","-0.87%"
"04/13/2023","17,300","16,600","17,300","16,600","565.70K","1.17%"
"04/12/2023","17,100","16,200","17,100","16,200","1.18M","3.64%"
"04/11/2023","16,500","16,100","16,650","15,700","740.90K","1.54%"
"04/10/2023","16,250","16,150","16,300","16,150","476.10K","0.62%"
"04/07/2023","16,150","16,400","16,450","16,050","185.60K","-1.52%"
"04/06/2023","16,400","15,900","16,450","15,900","1.01M","2.50%"
"04/05/2023","16,000","15,950","16,300","15,950","274.20K","-1.54%"
"04/04/2023","16,250","16,000","16,350","15,800","441.80K","1.56%"
"04/03/2023","16,000","15,950","16,200","15,750","407.40K","0.00%"
"03/31/2023","16,000","15,850","16,200","15,850","188.20K","-1.23%"
"03/30/2023","16,200","16,400","16,550","15,950","1.12M","1.25%"
"03/29/2023","16,000","15,550","16,000","15,500","424.90K","1.27%"
"03/28/2023","15,800","15,900","15,900","15,500","300.30K","0.64%"
"03/27/2023","15,700","15,400","15,700","15,100","526.80K","3.29%"
"03/24/2023","15,200","14,800","15,450","14,800","583.50K","1.33%"
"03/23/2023","15,000","14,950","15,050","14,800","183.10K","1.01%"
"03/22/2023","14,850","15,150","15,150","14,850","125.10K","-1.00%"
"03/21/2023","15,000","14,950","15,000","14,600","146.80K","1.01%"
"03/20/2023","14,850","15,000","15,000","14,650","204.80K","-1.00%"
"03/17/2023","15,000","15,100","15,100","14,850","174.30K","1.35%"
"03/16/2023","14,800","15,050","15,250","14,800","337.00K","-3.90%"
"03/15/2023","15,400","14,800","15,450","14,600","761.80K","5.84%"
"03/14/2023","14,550","14,850","14,900","14,400","234.30K","-2.02%"
"03/13/2023","14,850","14,350","14,950","14,350","315.10K","0.68%"
"03/10/2023","14,750","14,850","14,850","14,600","307.80K","-1.01%"
"03/09/2023","14,900","14,900","15,100","14,800","376.70K","-0.67%"
"03/08/2023","15,000","14,350","15,050","14,250","681.60K","4.17%"
"03/07/2023","14,400","14,700","14,700","14,400","155.30K","-1.37%"
"03/06/2023","14,600","14,400","14,800","14,400","477.00K","1.39%"
"03/03/2023","14,400","14,650","14,750","14,350","234.10K","-1.37%"
"03/02/2023","14,600","14,400","14,900","14,200","593.60K","1.39%"
"03/01/2023","14,400","14,050","14,400","13,950","358.70K","2.49%"
"02/28/2023","14,050","14,100","14,150","13,800","567.60K","1.44%"
"02/27/2023","13,850","14,700","14,700","13,800","1.86M","-6.42%"
"02/24/2023","14,800","15,250","15,250","14,750","471.90K","-2.31%"
"02/23/2023","15,150","15,450","15,450","14,800","617.50K","-0.98%"
"02/22/2023","15,300","15,300","15,800","15,300","888.80K","-2.55%"
"02/21/2023","15,700","16,150","16,400","15,600","1.12M","-3.09%"
"02/20/2023","16,200","15,700","16,200","15,700","771.20K","2.53%"
"02/17/2023","15,800","15,750","15,850","15,550","565.30K","0.32%"
"02/16/2023","15,750","15,300","15,750","15,250","461.30K","2.27%"
"02/15/2023","15,400","15,500","15,650","15,050","606.10K","0.33%"
"02/14/2023","15,350","15,100","15,400","15,100","226.90K","1.99%"
"02/13/2023","15,050","14,850","15,250","14,700","1.78M","0.33%"
"02/10/2023","15,000","15,200","15,250","15,000","257.50K","-1.32%"
"02/09/2023","15,200","15,100","15,450","15,100","313.80K","0.66%"
"02/08/2023","15,100","15,100","15,350","14,700","530.50K","1.00%"
"02/07/2023","14,950","15,400","15,600","14,950","502.10K","-2.61%"
"02/06/2023","15,350","15,400","15,600","15,100","370.40K","0.66%"
"02/03/2023","15,250","15,550","15,750","15,250","508.40K","-1.93%"
"02/02/2023","15,550","15,650","16,000","15,450","820.20K","-0.32%"
"02/01/2023","15,600","16,650","17,300","15,600","1.67M","-6.02%"
"01/31/2023","16,600","16,550","16,600","16,200","792.70K","0.30%"
"01/30/2023","16,550","16,600","16,800","16,300","645.60K","-0.30%"
"01/27/2023","16,600","16,500","17,050","16,300","1.47M","2.15%"
"01/19/2023","16,250","16,250","16,450","16,000","582.80K","0.00%"
"01/18/2023","16,250","15,900","16,350","15,900","815.20K","2.52%"
"01/17/2023","15,850","15,800","15,900","15,700","654.10K","1.28%"
"01/16/2023","15,650","15,600","15,750","15,500","406.00K","0.00%"
"01/13/2023","15,650","15,400","15,800","15,350","937.80K","3.30%"
"01/12/2023","15,150","15,100","15,400","15,100","356.20K","0.33%"
"01/11/2023","15,100","15,250","15,400","15,100","397.00K","-0.66%"
"01/10/2023","15,200","15,850","15,850","14,600","476.20K","-2.88%"
"01/09/2023","15,650","15,750","16,000","15,650","329.80K","-0.32%"
"01/06/2023","15,700","15,750","16,250","15,600","716.20K","0.00%"
"01/05/2023","15,700","15,650","15,950","15,500","666.10K","1.29%"
"01/04/2023","15,500","15,500","15,850","15,350","555.30K","0.32%"
"01/03/2023","15,450","14,650","15,500","14,650","548.10K","5.10%"
"12/30/2022","14,700","14,900","14,900","14,700","159.00K","-0.68%"
"12/29/2022","14,800","14,750","15,100","14,650","287.50K","0.34%"
"12/28/2022","14,750","15,000","15,300","14,500","214.70K","-1.67%"
"12/27/2022","15,000","14,550","15,000","14,000","384.40K","2.74%"
"12/26/2022","14,600","15,600","15,650","14,600","680.60K","-6.41%"
"12/23/2022","15,600","15,550","15,600","15,250","367.70K","0.32%"
"12/22/2022","15,550","15,750","16,300","15,400","531.40K","-2.20%"
"12/21/2022","15,900","16,300","16,300","15,350","600.60K","-1.24%"
"12/20/2022","16,100","15,500","16,400","14,850","1.83M","2.22%"
"12/19/2022","15,750","15,800","16,400","15,750","768.70K","-0.63%"
"12/16/2022","15,850","15,700","16,100","15,700","516.80K","-1.55%"
"12/15/2022","16,100","16,000","16,200","15,850","528.70K","0.94%"
"12/14/2022","15,950","16,500","16,500","15,850","698.70K","-1.24%"
"12/13/2022","16,150","15,600","16,200","15,300","674.20K","3.53%"
"12/12/2022","15,600","16,000","16,600","15,600","967.60K","-1.89%"
"12/09/2022","15,900","15,400","16,000","15,350","897.50K","3.25%"
"12/08/2022","15,400","15,300","15,800","15,100","663.70K","4.05%"
"12/07/2022","14,800","15,150","15,800","14,800","1.12M","-5.73%"
"12/06/2022","15,700","16,300","17,000","15,700","1.35M","-6.82%"
"12/05/2022","16,850","16,800","17,450","16,550","1.04M","0.60%"
"12/02/2022","16,750","16,400","16,850","15,800","1.15M","1.52%"
"12/01/2022","16,500","17,000","17,000","16,350","2.12M","2.80%"
