"Date","Price","Open","High","Low","Vol.","Change %"
"11/24/2023","13,400.0","13,550.0","13,550.0","13,000.0","2.23M","-0.74%"
"11/23/2023","13,500.0","13,900.0","13,950.0","13,500.0","1.84M","-2.53%"
"11/22/2023","13,850.0","13,750.0","13,900.0","13,700.0","1.32M","0.36%"
"11/21/2023","13,800.0","13,900.0","13,950.0","13,700.0","1.09M","0.73%"
"11/20/2023","13,700.0","13,750.0","13,850.0","13,600.0","1.99M","-1.44%"
"11/17/2023","13,900.0","14,150.0","14,300.0","13,700.0","2.97M","-1.42%"
"11/16/2023","14,100.0","14,000.0","14,100.0","13,850.0","1.82M","1.08%"
"11/15/2023","13,950.0","14,200.0","14,250.0","13,900.0","2.33M","-0.36%"
"11/14/2023","14,000.0","14,150.0","14,300.0","13,800.0","2.60M","0.00%"
"11/13/2023","14,000.0","14,200.0","14,300.0","14,000.0","1.75M","-2.10%"
"11/10/2023","14,300.0","14,400.0","14,550.0","14,200.0","3.14M","-1.04%"
"11/09/2023","14,450.0","14,500.0","14,700.0","14,350.0","3.00M","0.35%"
"11/08/2023","14,400.0","14,200.0","14,400.0","13,850.0","2.42M","1.41%"
"11/07/2023","14,200.0","14,300.0","14,350.0","13,900.0","1.54M","-0.70%"
"11/06/2023","14,300.0","14,100.0","14,350.0","13,950.0","2.32M","2.51%"
"11/03/2023","13,950.0","14,100.0","14,100.0","13,800.0","1.04M","-1.06%"
"11/02/2023","14,100.0","13,600.0","14,100.0","13,400.0","1.92M","4.44%"
"11/01/2023","13,500.0","13,100.0","13,500.0","12,550.0","1.61M","3.85%"
"10/31/2023","13,000.0","13,600.0","13,800.0","13,000.0","2.22M","-5.80%"
"10/30/2023","13,800.0","14,000.0","14,100.0","13,800.0","800.70K","-1.78%"
"10/27/2023","14,050.0","14,000.0","14,050.0","13,750.0","1.37M","-1.06%"
"10/26/2023","14,200.0","14,000.0","14,200.0","13,400.0","3.82M","0.00%"
"10/25/2023","14,200.0","13,900.0","14,200.0","13,850.0","1.81M","2.16%"
"10/24/2023","13,900.0","13,750.0","14,000.0","13,700.0","666.40K","1.46%"
"10/23/2023","13,700.0","14,000.0","14,000.0","13,550.0","818.00K","-0.72%"
"10/20/2023","13,800.0","13,700.0","13,800.0","13,400.0","1.19M","1.85%"
"10/19/2023","13,550.0","13,650.0","13,750.0","13,450.0","1.15M","0.37%"
"10/18/2023","13,500.0","14,050.0","14,100.0","13,050.0","2.13M","-3.57%"
"10/17/2023","14,000.0","14,300.0","14,450.0","14,000.0","1.26M","-2.44%"
"10/16/2023","14,350.0","14,450.0","14,450.0","14,200.0","1.10M","0.00%"
"10/13/2023","14,350.0","14,250.0","14,400.0","14,100.0","1.11M","-0.35%"
"10/12/2023","14,400.0","14,550.0","14,600.0","14,300.0","1.34M","0.00%"
"10/11/2023","14,400.0","14,500.0","14,550.0","14,150.0","1.11M","0.00%"
"10/10/2023","14,400.0","14,300.0","14,700.0","14,300.0","2.41M","2.13%"
"10/09/2023","14,100.0","14,000.0","14,200.0","13,950.0","864.80K","1.44%"
"10/06/2023","13,900.0","13,750.0","13,950.0","13,550.0","935.20K","1.83%"
"10/05/2023","13,650.0","14,350.0","14,350.0","13,650.0","1.39M","-3.19%"
"10/04/2023","14,100.0","14,000.0","14,250.0","13,750.0","2.21M","0.36%"
"10/03/2023","14,050.0","14,700.0","14,700.0","14,050.0","2.32M","-5.39%"
"10/02/2023","14,850.0","14,700.0","14,850.0","14,700.0","1.27M","1.37%"
"09/29/2023","14,650.0","14,950.0","14,950.0","14,650.0","1.39M","0.34%"
"09/28/2023","14,600.0","14,500.0","14,600.0","14,250.0","1.14M","0.00%"
"09/27/2023","14,600.0","14,350.0","14,600.0","13,800.0","2.57M","2.10%"
"09/26/2023","14,300.0","14,400.0","14,700.0","14,200.0","2.06M","-0.69%"
"09/25/2023","14,400.0","15,400.0","15,800.0","14,350.0","3.36M","-6.49%"
"09/22/2023","15,400.0","16,100.0","16,100.0","15,350.0","4.96M","-5.23%"
"09/21/2023","16,250.0","16,500.0","16,550.0","16,200.0","3.20M","-1.81%"
"09/20/2023","16,550.0","16,450.0","16,650.0","16,350.0","5.98M","1.53%"
"09/19/2023","16,300.0","16,400.0","16,450.0","16,050.0","2.40M","0.31%"
"09/18/2023","16,250.0","16,100.0","16,500.0","16,000.0","2.73M","0.62%"
"09/15/2023","16,150.0","16,100.0","16,500.0","16,100.0","2.85M","0.94%"
"09/14/2023","16,000.0","16,350.0","16,350.0","15,850.0","3.72M","-2.14%"
"09/13/2023","16,350.0","16,600.0","16,600.0","16,200.0","3.23M","-0.61%"
"09/12/2023","16,450.0","16,000.0","16,500.0","16,000.0","2.46M","2.17%"
"09/11/2023","16,100.0","16,750.0","16,800.0","16,100.0","3.22M","-3.30%"
"09/08/2023","16,650.0","16,500.0","16,750.0","16,350.0","5.59M","1.83%"
"09/07/2023","16,350.0","16,550.0","16,650.0","16,200.0","3.41M","-1.21%"
"09/06/2023","16,550.0","16,700.0","16,800.0","16,500.0","5.49M","0.61%"
"09/05/2023","16,450.0","16,400.0","16,750.0","16,300.0","3.92M","1.54%"
"08/31/2023","16,200.0","16,200.0","16,250.0","15,950.0","2.80M","0.62%"
"08/30/2023","16,100.0","16,200.0","16,200.0","15,950.0","2.16M","-0.62%"
"08/29/2023","16,200.0","16,250.0","16,300.0","15,900.0","3.76M","2.21%"
"08/28/2023","15,850.0","16,050.0","16,050.0","15,700.0","1.58M","0.63%"
"08/25/2023","15,750.0","16,200.0","16,350.0","15,700.0","3.73M","0.64%"
"08/24/2023","15,650.0","15,050.0","15,650.0","14,900.0","3.27M","6.83%"
"08/23/2023","14,650.0","14,600.0","14,700.0","14,450.0","1.82M","2.45%"
"08/22/2023","14,300.0","14,700.0","14,850.0","14,000.0","2.77M","-2.72%"
"08/21/2023","14,700.0","14,700.0","14,900.0","14,200.0","3.51M","-1.34%"
"08/18/2023","14,900.0","15,950.0","15,950.0","14,900.0","6.32M","-6.88%"
"08/17/2023","16,000.0","16,100.0","16,200.0","16,000.0","2.17M","-0.31%"
"08/16/2023","16,050.0","16,300.0","16,300.0","15,950.0","2.37M","-1.53%"
"08/15/2023","16,300.0","16,050.0","16,450.0","16,050.0","3.69M","1.56%"
"08/14/2023","16,050.0","16,050.0","16,300.0","16,000.0","2.30M","0.00%"
"08/11/2023","16,050.0","16,500.0","16,500.0","15,850.0","3.24M","-2.13%"
"08/10/2023","16,400.0","16,800.0","16,800.0","16,400.0","3.78M","-1.80%"
"08/09/2023","16,700.0","16,600.0","16,800.0","16,400.0","4.96M","1.52%"
"08/08/2023","16,450.0","16,300.0","16,600.0","16,250.0","5.72M","2.17%"
"08/07/2023","16,100.0","15,900.0","16,200.0","15,700.0","4.44M","1.90%"
"08/04/2023","15,800.0","15,800.0","15,850.0","15,600.0","2.09M","0.00%"
"08/03/2023","15,800.0","16,000.0","16,000.0","15,650.0","2.39M","-0.94%"
"08/02/2023","15,950.0","15,900.0","15,950.0","15,650.0","2.39M","1.59%"
"08/01/2023","15,700.0","15,900.0","16,200.0","15,700.0","3.77M","-1.26%"
"07/31/2023","15,900.0","16,500.0","16,500.0","15,900.0","11.69M","-5.92%"
"07/28/2023","16,900.0","16,900.0","16,950.0","16,750.0","2.32M","0.00%"
"07/27/2023","16,900.0","16,950.0","17,000.0","16,550.0","3.13M","-0.29%"
"07/26/2023","16,950.0","17,000.0","17,100.0","16,850.0","2.85M","0.59%"
"07/25/2023","16,850.0","17,150.0","17,200.0","16,800.0","3.43M","-1.46%"
"07/24/2023","17,100.0","17,200.0","17,400.0","17,050.0","4.56M","-0.29%"
"07/21/2023","17,150.0","17,650.0","17,750.0","17,150.0","5.37M","0.29%"
"07/20/2023","17,100.0","16,900.0","17,350.0","16,900.0","4.89M","1.79%"
"07/19/2023","16,800.0","16,700.0","17,150.0","16,550.0","4.51M","0.90%"
"07/18/2023","16,650.0","16,550.0","16,800.0","16,450.0","3.04M","0.00%"
"07/17/2023","16,650.0","16,950.0","17,200.0","16,650.0","3.45M","-1.48%"
"07/14/2023","16,900.0","17,000.0","17,100.0","16,550.0","4.23M","-0.59%"
"07/13/2023","17,000.0","17,050.0","17,150.0","16,800.0","2.77M","0.59%"
"07/12/2023","16,900.0","15,850.0","16,900.0","15,850.0","8.78M","6.96%"
"07/11/2023","15,800.0","15,900.0","16,050.0","15,650.0","1.82M","0.00%"
