"Date","Price","Open","High","Low","Vol.","Change %"
"12/08/2023","9,420.0","9,660.0","9,660.0","9,330.0","70.10K","0.11%"
"12/07/2023","9,410.0","9,680.0","9,680.0","9,300.0","142.60K","-1.05%"
"12/06/2023","9,510.0","9,670.0","9,690.0","9,510.0","140.10K","-0.94%"
"12/05/2023","9,600.0","9,680.0","9,680.0","9,390.0","72.90K","2.02%"
"12/04/2023","9,410.0","9,400.0","9,640.0","9,400.0","112.00K","0.11%"
"12/01/2023","9,400.0","9,420.0","9,640.0","9,400.0","85.90K","-0.21%"
"11/30/2023","9,420.0","9,650.0","9,650.0","9,400.0","76.30K","0.11%"
"11/29/2023","9,410.0","9,010.0","9,640.0","9,000.0","287.70K","4.44%"
"11/28/2023","9,010.0","9,020.0","9,020.0","9,010.0","61.30K","-0.11%"
"11/27/2023","9,020.0","9,020.0","9,020.0","9,000.0","75.20K","0.11%"
"11/24/2023","9,010.0","9,200.0","9,200.0","9,010.0","191.00K","-3.43%"
"11/23/2023","9,330.0","9,610.0","9,610.0","9,330.0","141.30K","-0.74%"
"11/22/2023","9,400.0","9,450.0","9,700.0","9,390.0","101.50K","0.00%"
"11/21/2023","9,400.0","9,100.0","9,700.0","9,100.0","167.60K","2.29%"
"11/20/2023","9,190.0","9,100.0","9,200.0","8,880.0","368.90K","-0.11%"
"11/17/2023","9,200.0","9,550.0","9,590.0","9,200.0","592.20K","-3.66%"
"11/16/2023","9,550.0","9,740.0","9,740.0","9,300.0","818.60K","-1.55%"
"11/15/2023","9,700.0","9,740.0","9,740.0","9,350.0","238.90K","-0.51%"
"11/14/2023","9,750.0","10,000.0","10,000.0","9,370.0","606.90K","-1.52%"
"11/13/2023","9,900.0","10,250.0","10,250.0","9,700.0","348.20K","2.80%"
"11/10/2023","9,630.0","9,000.0","9,630.0","8,990.0","620.40K","7.00%"
"11/09/2023","9,000.0","9,000.0","9,010.0","8,960.0","73.60K","0.00%"
"11/08/2023","9,000.0","8,890.0","9,090.0","8,890.0","42.90K","1.24%"
"11/07/2023","8,890.0","9,000.0","9,250.0","8,890.0","147.90K","-0.67%"
"11/06/2023","8,950.0","9,100.0","9,100.0","8,950.0","59.80K","-2.08%"
"11/03/2023","9,140.0","9,010.0","9,290.0","8,910.0","62.40K","-0.11%"
"11/02/2023","9,150.0","9,100.0","9,150.0","8,920.0","50.60K","0.00%"
"11/01/2023","9,150.0","9,010.0","9,150.0","8,900.0","26.00K","-0.54%"
"10/31/2023","9,200.0","9,000.0","9,290.0","8,980.0","64.30K","0.55%"
"10/30/2023","9,150.0","8,990.0","9,260.0","8,900.0","332.40K","1.89%"
"10/27/2023","8,980.0","9,390.0","9,390.0","8,980.0","163.00K","-4.57%"
"10/26/2023","9,410.0","8,800.0","9,410.0","8,500.0","110.90K","6.33%"
"10/25/2023","8,850.0","8,850.0","8,950.0","8,810.0","12.30K","0.57%"
"10/24/2023","8,800.0","9,020.0","9,020.0","8,800.0","62.50K","-4.24%"
"10/23/2023","9,190.0","9,430.0","9,430.0","8,970.0","29.20K","-2.03%"
"10/20/2023","9,380.0","8,810.0","9,400.0","8,600.0","103.30K","6.59%"
"10/19/2023","8,800.0","9,010.0","9,470.0","8,800.0","116.20K","-3.83%"
"10/18/2023","9,150.0","9,600.0","9,700.0","9,150.0","153.10K","-2.45%"
"10/17/2023","9,380.0","8,820.0","9,380.0","8,820.0","719.60K","6.96%"
"10/16/2023","8,770.0","9,340.0","9,340.0","8,760.0","27.80K","-1.24%"
"10/13/2023","8,880.0","8,980.0","9,200.0","8,800.0","100.80K","-1.33%"
"10/12/2023","9,000.0","9,000.0","9,200.0","8,750.0","119.80K","0.00%"
"10/11/2023","9,000.0","9,000.0","9,350.0","8,800.0","170.70K","-0.44%"
"10/10/2023","9,040.0","9,000.0","9,390.0","9,000.0","50.10K","-2.80%"
"10/09/2023","9,300.0","8,880.0","9,300.0","8,680.0","238.20K","4.61%"
"10/06/2023","8,890.0","9,170.0","9,350.0","8,890.0","86.50K","-3.05%"
"10/05/2023","9,170.0","9,000.0","9,200.0","8,800.0","57.60K","-0.33%"
"10/04/2023","9,200.0","9,200.0","9,290.0","8,800.0","165.20K","-0.43%"
"10/03/2023","9,240.0","9,250.0","9,250.0","8,800.0","197.00K","-0.11%"
"10/02/2023","9,250.0","9,200.0","9,300.0","8,950.0","248.90K","-0.54%"
"09/29/2023","9,300.0","8,880.0","9,400.0","8,880.0","285.90K","4.73%"
"09/28/2023","8,880.0","8,380.0","8,880.0","8,110.0","365.60K","5.97%"
"09/27/2023","8,380.0","8,000.0","8,380.0","7,800.0","157.90K","2.20%"
"09/26/2023","8,200.0","7,500.0","8,220.0","7,350.0","122.60K","6.63%"
"09/25/2023","7,690.0","8,250.0","8,250.0","7,690.0","158.20K","-6.79%"
"09/22/2023","8,250.0","8,000.0","8,400.0","7,800.0","160.70K","0.61%"
"09/21/2023","8,200.0","8,420.0","8,420.0","8,010.0","197.70K","3.93%"
"09/20/2023","7,890.0","7,420.0","7,890.0","7,420.0","83.40K","6.91%"
"09/19/2023","7,380.0","7,380.0","7,430.0","7,220.0","43.00K","-0.14%"
"09/18/2023","7,390.0","7,750.0","7,750.0","7,390.0","165.70K","-3.65%"
"09/15/2023","7,670.0","7,990.0","7,990.0","7,660.0","206.50K","-4.01%"
"09/14/2023","7,990.0","8,190.0","8,190.0","7,890.0","388.80K","-2.44%"
"09/13/2023","8,190.0","8,300.0","8,300.0","8,080.0","337.70K","-1.33%"
"09/12/2023","8,300.0","8,300.0","8,480.0","8,130.0","432.70K","-2.70%"
"09/11/2023","8,530.0","8,450.0","8,930.0","8,290.0","198.50K","-2.29%"
"09/08/2023","8,730.0","8,270.0","8,750.0","7,960.0","917.50K","6.72%"
"09/07/2023","8,180.0","8,200.0","8,350.0","7,980.0","417.10K","-0.24%"
"09/06/2023","8,200.0","8,150.0","8,390.0","7,950.0","341.80K","0.61%"
"09/05/2023","8,150.0","8,500.0","8,500.0","8,150.0","404.20K","-4.12%"
"08/31/2023","8,500.0","8,750.0","9,000.0","8,480.0","392.70K","-2.75%"
"08/30/2023","8,740.0","8,700.0","8,750.0","8,410.0","251.60K","0.00%"
"08/29/2023","8,740.0","8,880.0","8,880.0","8,490.0","300.50K","-1.58%"
"08/28/2023","8,880.0","8,880.0","8,900.0","8,500.0","113.30K","0.00%"
"08/25/2023","8,880.0","9,140.0","9,190.0","8,540.0","260.00K","-2.84%"
"08/24/2023","9,140.0","8,820.0","9,210.0","8,590.0","477.40K","3.63%"
"08/23/2023","8,820.0","7,710.0","8,830.0","7,710.0","727.00K","6.78%"
"08/22/2023","8,260.0","8,260.0","8,260.0","8,260.0","5.60K","-6.98%"
"08/21/2023","8,880.0","8,880.0","8,880.0","8,880.0","15.20K","-6.92%"
"08/18/2023","9,540.0","9,750.0","10,000.0","9,540.0","419.70K","-6.93%"
"08/17/2023","10,250.0","10,150.0","10,300.0","9,630.0","484.90K","6.44%"
"08/16/2023","9,630.0","9,600.0","9,630.0","8,900.0","448.90K","7.00%"
